Text,Sentiment
এটি একটি ফাল্টু নিউজ পেপার ...................,0
এটি সর্বদা বাংলাদেশের চেয়ে ভারতের সংবাদ প্রকাশ করে।,0
"এই নিউজ পেপারের বাংলাদেশে কোনও পরিচয় নেই, এটি ভারতের এজেন্ট",0
এটি সর্বদা বাংলাদেশের চেয়ে ভারতের সংবাদ প্রকাশ করে।,0
ফাল্টু একতা আজে বাজে জিনিস দেই। ফাল্টু একতা নিউজ পেপার,0
অ্যাডাল্ট নিউজ.প্লিজ এটি বন্ধ করুন .......................................................,0
কখনও কখনও এটি অপ্রয়োজনীয় এবং প্রচারের সংবাদ প্রকাশ করে ..,0
"আমাদের বাংলাদেশে কিছু সংবাদপত্র রয়েছে এবং তাদের প্রধান কাজটি হ'ল প্রচার তৈরি করা। বাংলাদেশ প্রতিদিন তাদের মধ্যে অন্যতম। এছাড়াও এটি বাশুন্ধার অংশ হিসাবে এটি অন্য উদ্দেশ্য হ'ল এর জঘন্য কাজগুলি রক্ষা করা। তারা ক্ষমা চাইতে বিরক্ত করে না, সর্বদা মিথ্যা, মানহানিকর সংবাদ ছড়িয়ে দেয়। আরেকটি বিরক্তিকর সত্য হ'ল তাদের কাছে এখন নিউজ চ্যানেল রয়েছে যা প্রচারের ঘরও। এখানে মূল উদ্দেশ্য বাশুন্ধার প্রচার করা। একটি সস্তা সম্পাদক সংবাদপত্র চালায়, তাদের কাছ থেকে আমাদের কোনও ভাল আশা করা উচিত নয়।",0
"এটি ইন্ডিয়ান ব্রোকার সংবাদপত্র ,, আমি এই সংবাদপত্রকে ঘৃণা করি",0
বাল মার্কা রিপোর্ট ডায়া সংবাদপত্র চালাক্স ... এরা নও নিউজ সঠিকভাবে দে না টার আপোর আন্ডেজে রিপোর্ট কোরে,0
"এটি সর্বদা হলুদ সাংবাদিকতা, বেশিরভাগ খবর মিথ্যা,",0
আপনি লোকেরা পোস্ট করছেন এমন অনেক ভুয়া সংবাদ এত বোকা,0
আপনাকে ধন্যবাদ বাংলাদেশ প্রোটিডিন শোবাই কে আমর ডোনোবাদ অমি সা Saeed দ মাক্কা ফর্ম বাংলাদেশ সিহেললেট ভিলাস বল্লভ পুর পোস্ট অফিস হরমোহুল্লাহ বাজার জেলা সুনামগঞ্জঞ্জ,0
খুব খারাপ কাগজ! সম্পূর্ণ পক্ষপাতদুষ্ট। দয়া করে এটি পড়ে আপনার সময় এবং অর্থ নষ্ট করবেন না।,0
"এটি কোনও জাতীয় nwsper নয়, এটি একটি আবর্জনা পত্রিকা",0
সবচেয়ে খারাপ সংবাদ মিডিয়া! পুরো সংবাদপত্র জুড়ে জাল এবং বাজে সংবাদ।,0
"মেনু লোভনীয়। দামগুলি যুক্তিসঙ্গত বলে মনে হচ্ছে। খাবারের গুণমান? আমি সন্দেহ করি! আমি আজ অর্ডার করেছি এমন প্রতিটি খাবার, তবে রসুন নান, খুব নোনতা ছিল। আমি অনুমান করি এটি বেশ স্বাদযুক্ত ছিল তবে সেই লবণটি আমাকে খাবার উপভোগ করতে দেয় না। আমি যখন ""আপনার খাবারটি দুর্দান্ত তবে খুব বেশি নোনতা"" বলে বিষয়গুলির অভিযোগ করি তখন শীর্ষস্থানীয়, দেখে মনে হয়েছিল এটি কর্মীদের পক্ষে খুব বেশি সমস্যা নয়। তারা দুঃখিত বলে বিরক্তও করেনি!",0
"আমি খাবারের গুণমানটি আবদ্ধ করি না। দীর্ঘ সময় অপেক্ষা করলেও আমরা মেনুটি পরিবেশন করেন না যতক্ষণ না আমরা এটির জন্য জিজ্ঞাসা করি। তারপরে আমরা আবার অপেক্ষা করতে শুরু করলাম, বিটি কেউ আদেশ দেওয়ার জন্য বিরক্ত করে না। অবশেষে আমরা রেস্তোঁরা থেকে বেরিয়ে এসেছি এবং আবার কেউ মাথা ঘামায় না।",0
"আমরা গরুর মাংসের স্টেক নিয়েছিলাম east পরিমাণটি খুব কম এবং খেতে শক্ত ছিল, দাম খুব বেশি ছিল that এটি ছিল 0 তম বার এবং অবশ্যই শেষবারের মতো",0
"খিলাগন রোটেন গরুর মাংসের সবচেয়ে খারাপ রেস্তোঁরা, চিকেন খুব শুকনো ছিল, ন্যান কাঁচা ছিল .. এনভিআর ফিরে যাচ্ছে ðÿ ™ ðÿ »Plz আপনার খাবারের মানের খাবারের উন্নতি করুন: -0/00 ...",0
"যেহেতু এটি কাবাব ইন্ডাস্ট্রিজ দ্বারা প্রবর্তিত হয়েছে, তাই সাধারণত এটি আশা করা যায় যে কাবাবকে দুর্দান্ত হওয়া উচিত। তবে বোটি কাবাব, গরুর মাংসের চ্যাপ স্বাদে কেবল ভয়ঙ্কর !!!! রেস্তোঁরাটি দেখতে খুব আকর্ষণীয়, তবে খাবারে নয় :(",0
খাবারের মান অনেক খারাপ ... আমি স্টাফ পরিষেবা জ্ঞান সম্পর্কে ডাব করি ....,0
"খুব ই বাজে গন্ডো ফ্রাইড চিকেন ই .......... সম্পূর্ণ সময়, অর্থ ও পেট অপচয় ............",0
দামের গুণমান উচ্চ বিটি খাবারের মান খুব কম। খাওয়ার পরে আমি মনে করি আমি আমার অর্থ কামড়ায়,0
তাদের কীভাবে গ্রিল করতে হয় তা শিখতে হবে y তারা কেবল মুরগি ভাজুন এবং এটিকে গ্রিল মুরগি হিসাবে বিক্রি করে..আমি আর কখনও এই জায়গায় ফিরে আসতে চাই না,0
দাম কম হলেও খাবারের পরিমাণ খুব কম। তবে,0
খাদ্যের গুণমান খুব দরিদ্র ..... কেবল অর্থ ও সময় অপচয় ....,0
খাবারগুলি কম পরিমাণ হয়। এবং খাবারের দাম খুব বেশি,0
এই রেস্তোঁরাটি সম্পর্কে কিছুই ভাল নয়..ðÿ খারাপ খাবার খারাপ পরিষেবা এবং কোনও ধূমপান অঞ্চল চেলা মায় ওপেন ই বোস ধূমপান ক্রেসে নেই..আমি মনে করি বাবা -মা এনইএ এমএন পরিবেশ ই জৌর কোনো উপায় নাইয়ে ¡¡ðÿ¡ð__ð__ð__ð__ð____ð__¡__¡____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð____ð______ð____ð______ð______ð______ð______ð¡ð¡ð¡ð¡ð¡ðÿ¡ð¡ð¡ðÿ¡ð¡ðÿ¡ð¡ðÿ¡ð¡ðÿg ব্যক্তি তাদের প্রকৃত কাজ বেশি বিজি ছিল .. দাম অনেক বেশি তবে পরিষেবা গড়ের নীচে ভাল খাদ্য পরীক্ষা নয়..এই আমি তাদের সন্তুষ্ট গ্রাহক নই।,0
"স্থান এবং সজ্জা ভাল তবে গ্রাহকদের সাথে আচরণের ক্ষেত্রে তাদের আরও পেশাদার হতে হবে। আমরা 4-8 অপরাহ্নের জন্য জায়গাটি বুক করেছিলাম তবে তারা আগে উল্লেখ করেনি এমন পার্টির পরে ফ্লোর চার্জের জন্য জিজ্ঞাসা করি। মালিকের আচরণটি ছিল ""গুলিস্তানের রিকশাওয়ালা"" এর মতো মনে হয় আমরা জায়গাটি নিখরচায় দখল করেছি। খাবারের গুণমানটিও সবচেয়ে খারাপ ছিল। তারা আমাকে পুরানো প্রবাদটি স্মরণ করিয়ে দেয় "" à¦¾ """,0
অসুস্থ আচরণ..এই ম্যানেজার হতে পারে অশিক্ষিত ব্যাকগ্রাউন্ড থেকে এসেছিলেন বা গ্রাহকদের সাথে কীভাবে আচরণ করবেন তা জানেন না ... ওপেন/ছাদ শীর্ষ অঞ্চলটি আসলে ধূমপানের অঞ্চল..আমি সেখানে একটি আসন রাখতে পারিনি ধূমপান করছিলেন .... এবং তারা বিরক্ত করবেন না ... খাবারের মানের বিশেষ কিছু নেই ...,0
যদি 0 স্টারের জন্য কোনও বিকল্প থাকে তবে আমি এটি বেছে নিতে পারতাম কারণ এই রেস্তোঁরাটি এমনকি কোনও তারারও প্রাপ্য নয়! সবচেয়ে খারাপ পরিষেবার সাথে সবচেয়ে খারাপ খাবার! তাদের খাবারের স্বাদযুক্ত স্বাদযুক্ত! ** এই রেস্তোঁরাটির সবচেয়ে খারাপ অংশটি তাদের পরিষেবা! আমি এটি রেট করব -0 ওয়েটাররা খুব বেশি অভদ্র ছিল! তারা খুব অভদ্র আচরণ করেছে! ...,0
গতকাল আমি সেখানে গিয়েছিলাম .. জায়গা ভাল লাগছে। তবে তাদের আচরণ এবং খাবার ভয়ানক ছিল। তারা খুব দায়িত্বজ্ঞানহীন এবং কর্মীরা উপায়হীন ..,0
দামের চেয়ে বেশি .. স্বাদহীন খাবার .. অসুস্থ আচরণ এবং আমি আবার সেখানে যাচ্ছি না এবং আপনাকে সেখানে না যাওয়ার পরামর্শ দিচ্ছি।,0
তারা পেশাদার নয়..ফুড এবং পরিষেবা খুব দরিদ্র ছিল না..সবিস ছিল ষাঁড় ছিটে ..,0
তারা কেবল কিছু অর্থ প্রদানের পর্যালোচনার কারণে উড়ছে। খাদ্য এবং মানের পরীক্ষা খুব খারাপ।,0
সবচেয়ে খারাপ পরিষেবা ... !! হ্যাঁ হ্যাঙ্গআউট এবং ছবি তোলার জন্য দুর্দান্ত জায়গা তবে ওয়েটারদের আচরণ এতটা অগ্রহণযোগ্য .... এমনকি খাবারটিও চিহ্ন পর্যন্ত ছিল না !!,0
খাবার অনেক খারাপ ....,0
তারা কেবল কিছু অর্থ প্রদানের পর্যালোচনার কারণে উড়ছে। খাদ্য এবং মানের পরীক্ষা খুব খারাপ।,0
খাবারের স্বাদ এত খারাপ ছিল।,0
"খুব খারাপ পরিষেবা এবং খাবারের গুণমান, লোকেরা কেবল ছবি ক্লিক করার জন্য এই রেস্তোঁরাটি বেছে নিতে পারে",0
সবচেয়ে খারাপ ছাদ ...,0
05% ভ্যাট এবং 5% পরিষেবা চার্জ বাদ দিয়ে কোনও কার্ড পরিষেবা এবং ব্যয়বহুল খুব বেশি ... All এর জন্য সাশ্রয়ী নয় ....,0
সবচেয়ে খারাপ ...,0
গোটো কেএলকে গিয়েচিলাম প্লেস তা নাকি ওঙ্ক শুন্দর ডেকহে অমর বন্ধু রা মাইল মাইল গিয়ে চিলাম কোথে আছে না ডরশন শানডোর হলি হো না বেপার টা টেমোন ই চিলো পাস্তা অর্ডার কর্সেলাম 0 ঘন্টা এবং 30 মেন্ট পোর পাস্তা ডিলো ট্রাস্ট এমইটো জোট জাজ আমার জন্য যে শুকনো বাংলা ভ্যাসে বোল্টে জেল ওতা পাস্তা না আতর গোল্লা চিলো তৃতীয় শ্রেণির খাবার ও মাইব অ্যারো ভ্যালো হোয়ে ক্লাস ই নাই কোনো অমর মোনো হো কোকোনো ওআই খেন জোয়া জা না W,0
টিএ এডাব্লুএসএম চিলো রাখুন তবে টেডার আচরণ খাবার ওঙ্ক ওঙ্ক বাজে চিলো,0
।,0
"আমি জানুয়ারিতে সেখানে গিয়েছিলাম এবং কোনও কফি বা রস ছিল না। আমাকে জানানো হয়েছিল যে কফি 0 বা চতুর্থ ফেব্রুয়ারি থেকে তাদের মেশিনটি ঠিক করার প্রয়োজন হিসাবে পাওয়া যাবে। সম্প্রতি আমি 9 ই মার্চ সেখানে গিয়ে জানতে পেরেছি যে তাদের মেশিনটি ঠিক করার জন্য তাদের আরও সময় প্রয়োজন। সুতরাং, আমি কোক বা স্প্রাইট ছাড়া অন্য কিছু পেতে পারি না। তাদের একটি সীমিত মেনু রয়েছে এবং দুঃখের সাথে সমস্ত খাবার সেই মেনুতে পাওয়া যায় নি। আমি যে চিকেন এ-লা-কিভকে আদেশ দিয়েছিলাম তা হ'ল নরম এবং কাঁচা গন্ধটি মুরগির কাছ থেকে আসছিল ut তবে তাদের পরিবেশ এবং পরিষেবাটি বেশ ভাল ছিল, আমাকে তাদের এটি দিতে হবে।",0
কেবল একটি জঘন্য জায়গা r অর্থ প্রদানের কারণে আকাশে উড়ছে W তারা পেশাদারদের r nt। মালিক তার নিজস্ব বিল্ডিংয়ে একটি ছাদ শুরু করেন। তারা কেবল ঘৃণ্য। তারা ক্লায়েন্টের সাথে অগ্রসর হয় y তারা একটি টেবিলের জন্য 3 ঘন্টা 40 মিনিট অপেক্ষা করার পরে ব্যক্তিগতভাবে বিটি -র জন্য আমাকে 03 ফেব্রুয়ারির জন্য আমন্ত্রণ জানায়। আমার সিরিয়াল এসেছিল। থেমানগার বলেছিলেন যে 04 দিন আগে থেকে সেই টেবিলটি নিয়ে তিজেভ রিজার্ভেশন রিজার্ভেশন n লোকেরা যারা সংরক্ষণ করেছিল তারা মালিকদের বন্ধু। আল ...,0
"খাবারের অভিজ্ঞতা খুব খারাপ ছিল ""ভয়ঙ্কর""! পরিবেশ ভাল ছিল!",0
কেবল একটি জঘন্য জায়গা r অর্থ প্রদানের কারণে আকাশে উড়ছে W তারা পেশাদারদের r ম্যানেজার বলেছিলেন যে তারা 04 দিন আগে থেকে সেই টেবিলের উপরে সংরক্ষণ করেছেন n লোকেরা যারা সংরক্ষণ করেছেন তারা মালিকদের বন্ধু। ...,0
জায়গা ভাল তবে তাদের খাবার এবং পরিষেবা চিহ্ন পর্যন্ত নয়!,0
দাম এত বেশি তবে খাবার মোটেও ভাল নয়।,0
টেডার সার্ভিস আকতু ও ভ্যালো লেজ নি ... খবার ও মোটামোটি চিলো ...,0
"আপনি যদি অফারটি বহন করতে না পারেন তবে কেন এটি দেওয়ার বিরক্ত করবেন? গতকাল আমার কিছু সাথী আপনার বার্গারটি সন্ধ্যা: 00:00 টা এর আগে শেষ হয়েছে। আজ, আমি আপনার রেস্তোঁরাটি বিকাল সাড়ে 00 টায় বন্ধ দেখতে পেয়েছি। এবং আপনি লোকেরা বলছেন যে প্রযুক্তিগত সমস্যার কারণে এটি বন্ধ রয়েছে। আমাদের বুলশিটিং বন্ধ করুন। আপনি কেবল অফারের দামে কম গ্রাহককে পরিবেশন করতে চান।",0
"পরিষেবা 0/00 .. আমাকে একটি বার্গারের জন্য 50 মিনিটের জন্য অপেক্ষা করতে হয়েছিল তবে তারা বলেছিল যে 05 মিনিটের মধ্যে পরিবেশন করা হবে ,, আমি মনে করি না তারা কোনও সিরিয়াল বজায় রাখে, আমার চেয়ে আমার আগে তাদের খাবার পাওয়ার পরে পিপিএল অর্ডার করা হয়েছিল। পরিবেশ 4/00 .. যানজটযুক্ত খাবার..8/00 .. ভাল,",0
সময়মতো অফারটি পরিবেশন করতে পারে না। তারা এটিকে খুলে দেয় বা কোনও সময়ই এটি বন্ধ করে দেয়। সম্পূর্ণ অপমান,0
সময়মতো বিতরণ তবে খাবার পুরোপুরি স্বাদহীন ছিল .. দেশী স্টাইলের তরকারি চীনা ভাজা ভাত সরবরাহ করা হয়েছিল .. চিংড়ি ফ্রাই পুড়ে গেছে .. অর্থের অপচয় ..,0
"খাবারের গুণমানটি সর্বোত্তম এবং ভাল, তবে দামটি খুব বেশি এবং বেশিরভাগ লোকের পক্ষে সাশ্রয়ী মূল্যের নয়।",0
দাম বহির্মুখী কম: ') সুতরাং আমি অনুমান করি যে আপনার দাম বাড়ানো উচিত।,0
নিম্ন মানের পরিষেবা সহ উচ্চ মূল্য --_- অর্থ অপচয়,0
স্থানীয় ব্যবসা হিসাবে এটি ঠিক আছে। তাদের করতে দিন ..,0
খাবার ভাল ছিল না,0
"আমরা পিজ্জা এবং দোই বোরা অর্ডার করেছি, যা খুব সুস্বাদু ছিল এবং এর দাম যুক্তিসঙ্গত ছিল। ডিওআই বোরা প্রতি প্লেটে 000 ছিল এবং পিজ্জা ছিল 300 টাকা। তবে দয়া করে বিলের পরিমাণ সম্পর্কে সতর্ক থাকুন এবং সর্বদা আপনার মোট বিলটি পরীক্ষা করুন। তারা আমাদের কাছ থেকে 0905 নেওয়ার চেষ্টা করেছিল, যেখানে বিলের পরিমাণ ছিল 0495 টাকা। আমরা একরকম এটি বুঝতে পেরেছিলাম এবং তারপরে ম্যানেজার বা সার্ভিস বয় তার জন্য ক্ষমা চান না। এমনকি তারা নিজেকে রক্ষা করে আধ ঘন্টা নষ্ট করে দেয়। হাস্যকর!",0
"বেহুদা! বেহুদা! বেহুদা! সত্যিই খুব খারাপ খাবার। আমি দীর্ঘ সময় ধরে খারাপ কিছু চেষ্টা করিনি। তারা বলেছিল যে তারা থাই ফুড বুল-শিট পরিবেশন করছে। তারা আমাদের পচা গরুর মাংস পরিবেশন করে, পচা শসা ভাত ঠান্ডা ছিল। থাই স্যুপ? আমি বিশ্বাস করি অমর বাশার ডাল ও ইর থি কি পুরু হোয়। হ্যাঁ আমরা সেখানে 9.0 ঘড়িতে ছিলাম তারা তাড়াহুড়ো করে তারা খাবারের বাইরে ছিল Cro ক্রোকড হ্যান্ডেলগুলিতে তারা খারাপ। আমরা সেখানে বসার সময় আমাদের টেবিলটি পরিষ্কার ছিল না। তারা টেবিলটি পরিষ্কার করার আগে আমি তাদের কমপক্ষে 4 বার কল করি। স্টল যা ...",0
"""এই জায়গাটি পিজ্জার জন্য ভাল নয়"" দাম ইআর টুলোনয় স্বাদ টেমন ভ্লো চিলো না এবং পরিষেবা অ্যারো বাজে চিলো 000 বার ডাকার পোর ওয়েটার প্রতিক্রিয়া কোর ওহ গড! : '3 500tk এর আক্তাহ পিজ্জা অর্ডার কোরচিল্ম এবং আকডম পিচ্চি 7/6 ""ছোট আকারের এআর মোটো তবে ওনারা অর্ডার দেইয়ার শোময় বোলেচিলো 9"" হোব এবং পরিবেশন করুন কোনও সস ছাড়াই কোরেচকে আরও ভাল বলতে চাই আমি এস ব্যারো এবং পিজ্জা স্কয়ার থ্যাঙ্কস ðœ¸ যেতে ভালোবাসি ÿœ¸ (কোন অপরাধ .. এটি সত্য)",0
ফেসবুকের কাছে জালিয়াতি এবং ছায়াময় প্লেস রিপোর্ট করার কোনও বিকল্প নেই। এই পৃথিবীতে আপনি কীভাবে বলতে পারেন যে আমের রস তৈরির জন্য তাং ও পাউডার ব্যবহার করার সময় আপনি রস বিক্রি করছেন? দয়া করে রস থেকে নামটি এমন কিছুতে পরিবর্তন করুন যা আপনাকে পাউডার বিক্রি করে represents,0
"বিরিয়ানি ছেলেরা সবচেয়ে খারাপ কাকচি বিরিয়ানি পরিবেশন করেছে। জুস এন রস সবচেয়ে খারাপ কিউই রস, সবুজ আমের রস এবং লেবুর রস পরিবেশন করে। বসন্ত রোল খারাপ ছিল না। জল এবং কোক সেরা ছিল।",0
খুব খারাপ মানের খাবারের সাথে দুর্দান্ত পরিবেশ। আমি Dhaka াকার 5 স্টারগুলিতে খুব খারাপ রাস্তার খাবার চেষ্টা করেছি। তবে #জাস্টথাইয়ের সবচেয়ে খারাপ উইন্টন আমি চেষ্টা করেছি।,0
এই জায়গাটি সম্পর্কে কেবল ভাল জিনিস হ'ল পরিবেশ এবং বসার জায়গা। এটা আপনি তার জন্য 0 তারা পান। খাবারটি সরল এবং নমনীয়। আপনার পরিষেবাগুলিতে উন্নতি দেখতে আশা করি।,0
"#জাস্টথাইয়ের সবচেয়ে খারাপ উইনথন রয়েছে :( এবং প্যাড থাই নুডলস সস স্বাদ ছিল ইয়াকি! বাশি ফিশ বা চিকেন সহ: '(এবং #জুইস এন রস রঙিন জল পরিবেশন করা হয়েছে :( এবং বেকারি দ্বীপ থেকে' বাশি 'কেক পেয়েছেন .. টুন ক্রিম সহ: ""(.. সামগ্রিকভাবে, সবচেয়ে খারাপ খাবারের মানের !!! বিএফসি আরও ভাল পছন্দ হত!",0
খাবার এবং পরিষেবা সবচেয়ে খারাপ মানের। তারা বিতরণ করতে প্রায় 45 মিনিট সময় নিয়েছিল এবং এটি খুব তৈলাক্ত ছিল !! অবশ্যই আবার সেখানে যাবে না।,0
বাশুন্ধারা শহরে সবচেয়ে খারাপ খাবার। আন্ডার রান্না করা এবং প্রায় প্রতিটি আইটেমে স্বাদের অভাব। খাবার নিজেই খাবার রান্না করে,0
আমি কখনই এমন খারাপ পিজ্জা খাই না যে এটি পনিরের উপর বিস্কুটের মতো খায়,0
খাবারের গুণমান এবং পরিষেবা খারাপ। কেবল জলই আসল।,0
করুণ এবং দুর্বল মানের খাবার ছাড়া আর কিছুই নয়।,0
সবচেয়ে খারাপ খাবার,0
সবচেয়ে খারাপ খাবারের গুণমান,0
ভাল না....,0
ফোন নম্বর ব্যস্ত থাকে; নিশ্চিতকরণের পরে বিতরণ করে না; আপনি যদি ডেলিভারি পেতে ভাগ্যবান হন তবে খুব দেরি হয়ে গেছে! তারা যদি বিতরণ করতে না পারে তবে তারা আপনাকে অবহিত করে না। কেবল গ্রাহকদের উপেক্ষা করে।,0
আমি দৃ strongly ়ভাবে লোকদের এখান থেকে পার্সেল না পাওয়ার পরামর্শ দিচ্ছি। আমি দুটি তন্দুরি চিকেন বিরিয়ানি পেয়েছি এবং তারা একটি লেগ পিস এবং একটি স্তনের টুকরোটির অর্ধেক সরবরাহ করেছিল এবং চালটি খুব দুর্গন্ধযুক্ত ছিল এবং আমাকে বিশ্বাস করুন আমি কেবল ট্র্যাশ বিন #এভয়েডজাফরান #জাস্টাভোইডাইচার্সের মধ্যে দিয়ে আছি,0
সবচেয়ে খারাপ ডেলিভারি সিস্টেম ... আপনি যদি লাঞ্চ অর্ডার করতে চান তবে নিশ্চিত করুন যে আপনি প্রাতঃরাশের সময় এটি চান। তারা প্রচুর প্রচার করে তবে এটির ব্যাক আপ করার জন্য অপারেশন নেই ...,0
"দরিদ্র ডেলিভারি এন গ্রাহক পরিষেবা :) এটি প্রায় 0.30 ঘন্টা হয়েছে তবে এখনও আমি আমার অর্ডার পাইনি। আমি যখন 40 মিন্টের পরে ফোন করেছি তারা ইতিমধ্যে বলেছিল যেভাবে আপনি এটি 5 এমএনটি -র মধ্যে পাবেন। তবে 0.30 ঘন্টা পরে আমি তাদের আবার ফোন করেছি এবং উত্তরটি ছিল ""অ্যাপনার একাচা হোইল এপিএনআই বাতিল কোরে ডেরি ডেরি হোব ইরোকোম"" :)",0
"দরিদ্র খাবারের গুণমান, খাবারের দুর্গন্ধ যা দীর্ঘ সময়ের জন্য ব্যবহৃত হয়, খারাপ আচরণ",0
সবচেয়ে খারাপ বিতরণ পরিষেবা.পোর গ্রাহক পরিষেবা y তারা গ্রাহকের সাথে কীভাবে সম্পর্ক বজায় রাখতে হয় তা তারা জানত না y তারা 0 ঘন্টা পরে খাবার সরবরাহ করার পরেও দুঃখ বোধ করবেন না।,0
অর্ডার করা হয়েছে 0 তন্দুরি চিকেন বিরিয়ানি এবং এটি মুরগির কাবাব এবং সালাদ ছাড়াই ছিল এবং স্বাদটি ছিল ভয়ঙ্কর,0
সবচেয়ে খারাপ খাবার ... দিন দিন খড়াপ হোচে ওড্ডার কোয়ালিটি.খব ইআই বাজে ওবোস্টা ...,0
ট্যামন ভালো লাগা নাই: (................................................ ..................................................,0
দিন দিন গুণমান হ্রাস পাচ্ছে ......................,0
সবচেয়ে খারাপ হোম ডেলিভারি পরিষেবা কখনও গুরুতর !!!!!!! সবচেয়ে খারাপ !!!,0
স্বাদ যথারীতি হয়। আলাদা কিছু। মানের উন্নতি করা প্রয়োজন।,0
খাবার যথেষ্ট ভাল ছিল। বিরিয়ানিস বেশ কাছে সুস্বাদু স্বাদযুক্ত। স্বাদ - 9/00 তবে পরিষেবা !!!!! ওএমএফজি !!!!! আমি এতটা দু: খিত বোধ করিনি। আমার কয়েকজন বন্ধু এবং এক বড় ভাইয়ের সাথে সেখানে গিয়েছিলেন। তারা আমাদের সাথে বিষ্ঠার মতো আচরণ করেছিল। আমাকে যদি আপনি একটি উদাহরণ দিতে. আমাদের কেবল এক বাটি ডালের জন্য 00 মিনিটের জন্য অপেক্ষা করতে হয়েছিল। তারা আদেশ ভুলে যেতে থাকে। 0 তম তারা আমাদের কেবল 3 টি গ্লাস দিয়েছে। তবে আমরা টেবিলে বসে 7/8 ছিলাম। আমরা যখন আরও গ্লাস চেয়েছিলাম তখন তারা আমাদের নোংরা চশমা দিয়েছিল এবং এটি 5 মিনিটের জন্য অপেক্ষা করার পরেও। এবং যখন আমরা ম্যানেজারের জন্য জিজ্ঞাসা করি তখন তারা কোনও মনোযোগও দেয়নি। যদিও আমরা নগদ কাউন্টারের ঠিক আগে বসে ছিলাম। আপনি যদি সুস্বাদু বিরিয়ানি রাখতে চান এবং অসহায় বোধ করতে চান। তোমাকেও স্বাগতম.,0
গরুর মাংস আখনি ছিল ভয়াবহ ... পুরোপুরি অর্থের অপচয় :(,0
"আমি আফগানি চিকেন বিরিয়ানিকে নিয়ে গিয়েছিলাম, স্বাদটি ছিল গড় মুরগি ঠিক কোনও মশলা ছাড়াই সিদ্ধ মুরগির মতো ছিল I পুরোপুরি খারাপ অভিজ্ঞতা।",0
"আমাকে 060 টির জন্য আখনি বিরিয়ানির মতো গরুর মাংস তেহারি মূল্যবান 50 টি টাকের জন্য পরিবেশন করেছেন, যখন আমি এটি সম্পর্কে অভিযোগ করেছি তারা আমাকে বলেছিল এটি ভারতীয় আখনি !! ব্লাহ ব্লাহ ব্লাহ, চট্টগ্রামীয় আখনি বিরিয়ানি কী তা সম্পর্কে তাদের কোনও ধারণা নেই I আপনার নিয়মিত খাবার খাওয়ার জন্য কেবল ঠিক আছে।",0
"সত্যিই আমরা খুব উপভোগ করেছি। খাবারগুলি খুব উত্তপ্ত কিছু গরম, তবে সামগ্রিকভাবে দুর্দান্ত বিশেষত পরিপূরক আইটেম নারকেল আইসক্রিম।",0
"অতিরিক্ত দামের, কামড়ের গড় স্বাদ (ক্ষুধার্ত), স্বাদহীন প্রধান খাবারগুলি (মুরগী ​​এবং বিফ), ডেজার্ট ব্লুবেরি আইসক্রিম আসলে ইগলু ব্লুবেরি দই ছিল।",0
"খাদ্যের গুণমান এবং স্বাদ খুব খারাপ, তবে পরিবেশ ভাল।",0
খাবারের দাম বেশি ছিল .... n স্বাদটি আমার প্রত্যাশার কাছাকাছিও ছিল না er সার্ভিস ভাল,0
উপায় খুব ব্যয়বহুল খাবার। পরিবেশ ভাল তবে ম্যানেজমেন্টের আবার মেনুটি সম্পর্কে চিন্তা করা উচিত।,0
দয়া করে এখানে আপনার সময় নষ্ট করবেন না,0
খাবারের দাম বেশি ছিল .... n স্বাদটি আমার প্রত্যাশার কাছাকাছিও ছিল না,0
ওভাররেটেড. ডিম হপার খুব নোনতা ছিল er সার্ভিস ঠিক ছিল।,0
খুব সাধারণ খাবারের ধরণের সাথে খুব বেশি দামের উপায়। অংশের আকার হাস্যকর। কিছু অন্যান্য খাবারের সাথে আমরা একটি ডিম হপার নিয়েছি যার দাম 097 +00% এসসি +05% ভ্যাট প্লাস এবং এর ঠিক à¦¡à¦ চলেছে à à¦š¦¿¦¿¦¤স্প টাকা। আমাদের পেট সন্তুষ্ট করার জন্য লঙ্কার স্বাদ কাছাকাছি সময়ে সময় খাওয়ার মাধ্যমে আমাদের নিজেদের সন্তুষ্ট করতে হয়েছিল। মালিক দাবি করেছেন যে তাদের শ্রীলঙ্কা থেকে সমস্ত কিছু আমদানি করতে হবে (কেন একজন লোককে শ্রীলঙ্কা থেকে ডিম এবং গরুর মাংস রাখা দরকার আমি তা পাইনি) যা আমার কাছে রাসেল পিটারের কৌতুকের মতো শোনাচ্ছে ........ এবং আমি আক্ষরিকভাবে হেসেছিলাম আউট .....,0
সবচেয়ে খারাপ ভাজা ভাত আমি কখনও খাই। আমি Eid দ দিনে বিএফসি গিয়েছিলাম এবং কম্বো খাবারের অর্ডার দিয়েছি। আমি দেখতে পেলাম যে এটি আমার চেয়ে সবচেয়ে খারাপ ভাজা ভাত ছিল। আমি কখনই মিরপুর বিএফসি ঘুরে দেখব না এবং কাউকে অর্থ অপচয় করতে উত্সাহিত করব না।,0
