Text,Sentiment
"The worst buffet I have ever had!!! Food was tasteless & cold.Totally waste of time,food,energy & money!!!",0
All the foods tasted so bad that nobody could at all. Worst experience whatsoever.,0
U should be closed because of the scandal! Your people put a camera in female washroom! Shame on you #Cafe_Rio,0
They take hidden videos in female washroom.. very poor,0
Itâ€™s not a safe place for women. They fitted hidden camera in woman toilet. Please try to avoid this restaurant.,0
"camera in female washroom,the people of this restaurant should be jailed",0
They are unprofessional.all the food are completely testless except steam rice and soft drinks.,0
"Avoid this bloody place they filmed at ladies toilets, ï¿½ï¿½ï¿½ï¿½ bloody authorities ï¿½ï¿½ï¿½",0
Pervert Shits. Holes in the walls of female toilet,0
They put hidden camera in ladies toilet. Avoid these sexual abusers.,0
they have a bad record for video recording in the washroom. it's so disgustingï¿½,0
Hidden Cam in washroom. They should punish till death ï¿½ï¿½ï¿½ï¿½ï¿½,0
The worse resturant I have ever come across. The service was unexpected worse and stuffs were rude.,0
The stuffs and the owner all are son of a whore...,0
stop sexual abuse against women . worst staff and worst services ........................... fuck off............,0
start respecting people rather than harassing them or abusing them.,0
Mms Banas bathroom e shala Motherchod,0
Unprofessional behavior with an unhealthy environment.,0
Why need book save?.................................,0
BOYCOTT CAFE RIO. Their staffs are engaged in capturing videos of female customers in washroom,0
Ladies Wash room a CC camera... Ato joghonno kaaj cih ï¿½,0
"à¦•à¦¾à¦² à¦¸à¦¨à§à¦§à§à¦¯à¦¾à§Ÿ à¦«à§à¦¯à¦¾à¦®à¦¿à¦²à¦¿ à¦—à§‡à¦Ÿ à¦Ÿà§à¦—à§‡à¦¦à¦¾à¦° à¦›à¦¿à¦², à¦†à¦¨à¦«à¦°à¦šà§à¦¨à§‡à¦Ÿà¦²à¦¿ à¦–à§à¦¬ à¦¬à¦¾à¦œà§‡ à¦–à¦¾à¦¬à¦¾à¦°, à¦…à¦¨à§‡à¦• à¦à¦¾à¦² à¦¸à¦¬ à¦–à¦¾à¦¬à¦¾à¦°à§‡, à¦•à¦¾à¦•à§œà¦¾ à¦Ÿà¦¾ à¦ªà§à¦°à¦¾à¦‡ à¦•à¦¾à¦šà¦¾ à¦›à¦¿à¦²à§‹, à¦…à¦¨à§‡à¦• à¦¹à¦‡à¦šà¦‡ à¦¸à¦¬à¦¸à¦®à§Ÿ, à¦–à¦¾à¦“à§Ÿà¦¾à¦° à¦ªà¦°à¦¿à¦¬à§‡à¦¶ à¦Ÿà¦¾ à¦–à§à¦¬à¦‡ à¦¬à¦¾à¦œà§‡à¥¤ à¦¨à§‡à¦•à§à¦¸à¦Ÿ à¦Ÿà¦¾à¦‡à¦® à¦¯à¦¾à¦“à§Ÿà¦¾à¦° à¦†à¦° à¦•à§‹à¦¨ à¦‡à¦šà§à¦›à¦¾ à¦¨à¦¾à¦‡à¥¤",0
à¦«à¦¿à¦®à§‡à¦² à¦“à§Ÿà¦¾à¦¶à¦°à§à¦®à§‡ à¦•à§à¦¯à¦¾à¦®à§‡à¦°à¦¾...pathetic..what kind of place is this???,0
Baje khabar onk baje Baje serve........biseh koira crab onk baje Soup e prawns nai.......so much bad test,0
Worst buffet ever khabar theke pora pora gondho ashselo. Taste o valo selo nhï¿½,0
"à¦Ÿà§Ÿà¦²à§‡à¦Ÿ à¦ à¦—à§‹à¦ªà¦¨ à¦•à§à¦¯à¦¾à¦®à§‡à¦°à¦¾ à¦²à¦¾à¦—à¦¾à¦‡à§Ÿà¦¾ à¦­à¦¿à¦¡à¦¿à¦“ à¦•à¦°à§‡à¥¤ à¦•à§à¦²à¦¾à¦™à§à¦—à¦¾à¦°, à¦¬à¦¿à¦•à§ƒà¦¤ à¦®à¦¨à§‡à¦° à¦®à¦¾à¦²à¦¿à¦•, à¦¤à§‹à¦¦à§‡à¦° à¦®à§à¦– à¦­à¦‡à¦°à¦¾ à¦®à§à¦‡à¦¤à¦¾ à¦¦à¦¿à¦²à¦¾à¦®à¥¤ à¦¥à§ à¦¥à§",0
+,0
à¦¬à¦¾à¦²à§‡à¦° à¦°à§‡à¦¸à§à¦Ÿà§à¦°à§‡à¦¨à§à¦Ÿ ï¿½ï¿½ï¿½,0
à¦¤à§‹à¦¦à§‡à¦° à¦¤à§‹ à¦—à¦¾à¦²à¦¿ à¦¦à¦¿à¦²à§‡à¦“ à¦•à¦® à¦¹à¦‡à¦¬à§‹!! à¦¤à§‹à¦°à¦¾ à¦¹à¦‡à¦²à¦¿ à¦°à¦¿à§Ÿà§‡à¦² à¦•à§à¦¤à§à¦¤à¦¾à¦° à¦¬à¦¾à¦šà§à¦šà¦¾!! à¦Ÿà§Ÿà¦²à§‡à¦Ÿà§‡ à¦®à§‡à§Ÿà§‡à¦¦à§‡à¦° à¦­à¦¿à¦¡à¦¿à¦“ à¦•à¦‡à¦°à¦¾ à¦¹à§à¦¯à¦¾à¦°à¦¾à¦¸ à¦•à¦°à¦¸!! à¦¤à§‹à¦¦à§‡à¦° à¦Ÿà§Ÿà§‡à¦²à§‡à¦Ÿà§‡ à¦«à§à¦Ÿà¦¾ à¦•à§à¦¯à¦¾à¦¨!!?à¦¸à¦¿à¦¸à¦¿ à¦•à§à¦¯à¦¾à¦®à§‡à¦°à¦¾ à¦²à¦¾à¦—à¦¾à¦¸!!à¦­à¦¿à¦¡à¦¿à¦“ à¦•à¦°à¦¸!!à¦¬à§à¦²à§à¦¯à¦¾à¦•à¦®à§‡à¦‡à¦² à¦•à¦°à¦¸!? à¦¹à¦¾à¦¤à§‡à¦¨à¦¾à¦¤à§‡ à¦§à¦°à¦¾ à¦¨à¦¾ à¦–à¦¾à¦‡à¦²à§‡à¦¤à§‹ à¦œà§€à¦¬à¦¨à§‡à¦“ à¦¬à¦¿à¦¶à§à¦¬à¦¾à¦¸ à¦¹à¦‡à¦¤à§‹ à¦¨à¦¾ à¦•à¦¾à¦°à§‹!!à¦¤à§‹à¦¦à§‡à¦° à¦®à¦¤à§‹ à¦•à§à¦¤à§à¦¤à¦¾à¦° à¦¬à¦¾à¦šà§à¦šà¦¾à¦¦à§‡à¦° à¦°à§‡à¦·à§à¦Ÿà§à¦°à§‡à¦¨à§à¦Ÿà§‡ à¦¯à¦¾à¦°à¦¾ à¦†à¦° à¦¯à¦¾à¦‡à¦¬à§‹ à¦¤à¦¾à¦°à¦¾à¦“ à¦®à¦¨à§‡ à¦¹à§Ÿ à¦®à¦¾à¦¨à§à¦· à¦¨à¦¾!! à¦¯à¦¾à¦°à¦¾ à¦ªà§à¦°à¦®à¦¾à¦£ à¦šà¦¾à¦¨ à¦‡à¦¨à¦¬à¦•à§à¦¸ à¦•à¦°à§à¦¨,0
à¦“à¦°à¦¾ à¦¬à§à¦¯à¦¾à¦¬à¦¸à¦¾à¦° à¦†à¦°à¦¾à¦²à§‡ à¦œà¦˜à¦¨à§à¦¯ à¦•à¦¾à¦œ à¦•à¦°à¦›à§‡à¥¤ à¦¬à¦¿à¦šà¦¾à¦° à¦¹à¦“à§Ÿà¦¾ à¦‰à¦šà¦¿à¦¤à¥¤,0
Gopon video kore ladies bathroom er . 0 star o beshi hoye gese !,0
Pure madarchod.... shuarer puteta camera lagao toilet a...,0
.......... ....................................,0
à¦¬à§‡à¦¶ à¦­à¦¾à¦²à§‹ à¦¸à§à¦Ÿà¦¾à¦«-à¦‡ à¦¤à§‹ à¦¨à¦¿à¦¸à§‡à¦¨! à¦†à¦ªà¦¨à¦¾à¦°à¦¾à¦“ à¦¤à§‹ à¦œà¦¾à¦¨à§‡à¦¨ à¦¯à§‡ à¦à¦•à¦Ÿà¦¾ à¦¸à§à¦Ÿà¦¾à¦« à¦¦à§‹à¦•à¦¾à¦¨à§‡ à¦•à¦¿ à¦•à¦°à¦¤à§‡à¦¸à§‡? à¦ªà¦¾à¦°à¦²à§‡ à§§* à¦à¦°-à¦“ à¦•à¦® à¦¦à¦¿à¦¤à¦¾à¦®,0
HIDDEN CAMERA MARAR JAYGA PAW NA!! TOMADER GHAR DHORE JAIL E DHUKANOR SOMOY ASCHE.NONSENSE!!!,0
Apnader spring roll ar pizza ta onk baje spring roll ar vitore kicchui nai but baki item jagola oita motamoti vlo,0
Poor service I have ever had. Stuffs are manner less.,0
"The worst restaurant! à¦à¦•à¦Ÿà¦¾ à¦–à¦¾à¦¬à¦¾à¦°à¦“ à¦®à¦œà¦¾à¦° à¦›à¦¿à¦² à¦¨à¦¾à¥¤ à¦®à§à¦°à¦—à¦¿à¦° à¦—à¦²à¦¾à¦° à¦«à§à¦°à¦¾à¦‡à¦“ à¦à¦‡ à¦ªà§à¦°à¦¥à¦® à¦¦à§‡à¦–à¦¾ :/ à¦†à¦° à¦¸à¦¾à¦°à§à¦­à¦¿à¦¸à¦“ à¦ªà§à¦°à¦¶à¦‚à¦¶à¦¨à§€à§Ÿ à¦¨à¦¾à¥¤ à§§à§©à¦‡ à¦«à§‡à¦¬à§à¦°à§à§Ÿà¦¾à¦°à¦¿à¦° à¦œà¦¨à§à¦¯ à¦†à¦®à¦°à¦¾ à§§à§¨à¦¤à¦¾à¦°à¦¿à¦–à§‡ à¦°à¦¿à¦¸à¦¾à¦°à§à¦­à§‡à¦¶à¦¨ à¦¦à¦¿à¦²à§‡à¦“ à¦“à¦–à¦¾à¦¨à§‡ à¦—à¦¿à§Ÿà§‡ à¦•à§‹à¦¨à§‹ à¦°à¦¿à¦¸à¦¾à¦°à§à¦­à¦¡ à¦¸à¦¿à¦Ÿ à¦ªà¦¾à¦‡à¦¨à¦¿, à¦¸à¦¿à¦Ÿ à¦à¦°à§‡à¦‡à¦žà§à¦œ à¦•à¦°à¦¤à§‡ à¦¬à§‡à¦¶ à¦•à¦¿à¦›à§ à¦¸à¦®à§Ÿ à¦¨à¦¿à§Ÿà§‡à¦›à§‡, à¦¤à¦¾à¦“ à¦®à¦¾à¦¨à¦¾ à¦¯à§‡à¦¤ à¦¯à¦¦à¦¿ à¦–à¦¾à¦¬à¦¾à¦°à¦—à§à¦²à§‹ à¦à¦•à¦Ÿà§ à¦–à¦¾à¦“à§Ÿà¦¾à¦° à¦®à¦¤ à¦¹à¦¤! Overall, it was a wastage of money.",0
they was rude and mannerless.. ï¿½,0
Worst buffet I've ever tried....total waste of money n time....,0
"Most worst restaurant I ever visit. Tasteless food, dirty table and most rude and mannerless staff. Total waste off money.",0
"Decoration of this restaurant is good, but main dishes are not enough. there is not any solid items mean no beef curry or chicken curry or fish. items are not delicious, they were good previous but present there food items are not satisfied. they should concentrate its Bangladesh and we are Bangladesh, which item we like most. one more things I got hair in curry. its really disgusting. so guys go there with your responsibility.",0
"3rd class customer service, the manager was rude and fucking arrogant for no reason. Restaurant is a nothing but a shit.",0
Buffet lunch er item gula motamoti valo silo but lobon ato kom j tasty lage na. But ekta ginis kharap korse j vorta gula bashi silo r pizza ta amr lifer khaoa Sobcheye worse pizza. Otherwise environment was good.,0
The worse resturant I have ever come across. The service was unexpected worse and stuffs were rude. We booked our seats a week ago. They cancelled our booking because they called us on the booked day for get the confirmation but couldn't get hold of us. They never said the procedure or anything about the calling when we booked. And it is quite possible for a person during the office hour could be very busy and might not be able to pick up the call. When we went there they be...,0
"Worst buffet ever. They should focus on the taste rather than the number of items. Only liked the firni/payesh. All the items were either too salty or had no salt at all! The worst was the pizza. It seemed like it was made of leftover chicken curry with a sea of salt! So disappointed. And please write it BDT 500, it's not 499. Though it may seem nothing to any individual person but you are actually charging 500. So write the exact amount that you are taking because at the end this single 0 adds a lot I guess which you are taking intentionally, it's not a honest marketing strategy.",0
Chicken ball tay chicken chilo ki na sondeho r orange juice bole ora tang dye tao otirikto chini jukto...r pudding tara moyda diye kore rakhclo ... refill korteo valo somoy nise ...,0
Macher bazar....,0
"à¦–à¦¾à¦¬à¦¾à¦° à¦à¦° à¦¦à¦¾à¦® à¦•à¦® à¦ à¦¿à¦•à¦¾à¦›à§‡à¥¤ à¦•à¦¿à¦¨à§à¦¤à§ à¦Ÿà§‡à¦¸à§à¦Ÿ à¦–à§à¦¬à¦‡ à¦–à¦¾à¦°à¦¾à¦ªà¥¤ à¦“à¦¦à§‡à¦° à¦‰à¦šà¦¿à¦¤ à¦–à¦¾à¦¬à¦¾à¦° à¦à¦° à¦Ÿà§‡à¦¸à§à¦Ÿ à¦à¦° à¦¦à¦¿à¦•à§‡ à¦¨à¦œà¦° à¦¦à§‡à§Ÿà¦¾à¥¤ à¦†à¦‡à¦Ÿà§‡à¦® à¦¬à¦¾à§œà¦¾à¦‡ à¦¦à¦¿à¦²à§‡à¦‡ à¦¹à§Ÿà¦¨à¦¾à¥¤ à¦ªà¦¿à¦œà¦¾ à¦›à¦¿à¦²à§‹, à¦¸à§à¦¬à¦¾à¦¦ à¦¨à¦°à¦®à¦¾à¦² à¦–à§à¦¬à¦‡à¥¤à¦¤à¦¾à¦›à¦¾à§œà¦¾ à¦šà¦¿à¦•à§‡à¦¨ à¦†à¦‡à¦Ÿà§‡à¦® à¦—à§à¦²à¦¾à¦“ à¦•à§‡à¦®à¦¨ à¦œà¦¾à¦¨à¦¿ à¦­à¦¾à¦² à¦²à¦¾à¦—à¦¾à¦° à¦®à¦¤ à¦›à¦¿à¦²à§‹à¦¨à¦¾...! à¦…à¦²à§à¦ª à¦Ÿà¦¾à¦•à¦¾à§Ÿ à¦…à¦¨à§‡à¦• à¦¬à§‡à¦¶à¦¿ à¦–à§‡à¦¤à§‡ à¦šà¦¾à¦‡à¦²à§‡ à¦à¦–à¦¾à¦¨à§‡ à¦¯à¦¾à¦“à§Ÿà¦¾ à¦¯à¦¾à§Ÿà¥¤à¦¬à¦¾à¦Ÿ à¦¸à§à¦¬à¦¾à¦¦ à¦à¦° à¦¦à¦¿à¦•à§‡ à¦¤à¦¾à¦•à¦¾à¦²à§‡ à¦¯à¦¾à¦“à§Ÿà¦¾ à¦¯à¦¾à§Ÿà¦¨à¦¾à¥¤",0
"Food quality is below average. Seating arrangements are very congested. Service is also not up to the mark. However, if you consider their price, then this might be okay.",0
This was my worst visit any of Bailey road restaurants. their Pasta taste was very very bad; pasta was milky & salty tasty. So never visit there for pasta.,0
"Unfortunately my experience was a total disappointment. Hardly write negative reviews but I feel this is necessary ï¿½ There service was poor , absent and glaringly careless ï¿½ Taste was disgusting. Never had any worst milkshake just disgusting ï¿½ fried chicken wasn't good Price obviously too much ï¿½ Mostly important I went their for having dinner while listening live music , this is also disappointing.less live more recorded songs.ï¿½",0
The food was very bad. I ordered set D and is chicken jhal fozi taste like just shit ï¿½. And the grilled chicken wasn't boiled it's smell laundering & the vegetable too. Just waste money.,0
I went there for once only..There pasta was rotten and made me sick. My belly hurt for like a week. worst restaurant. why don't you guys shut yourself down rather than serving customers bad food. assholes,0
"The pasta tastes like shit, so does the fusion meals... ""fusion"" my ass. Total waste of time and money. -____-",0
Though it is well decorated but takes a long time to serve the food.The quality of food was 7/00.,0
"It is good place for gossiping, but food taste is very bad.",0
Their food... totally was waste of money for me... We don't know why we did even go their!!,0
When i eat thirty three's food i feel vomiting. Worst resturant ever For me The food is disgustingï¿½ï¿½ï¿½ï¿½ï¿½,0
They refused to give me The #Vat Chalan & they provided wrong information about vat. Music was scattered.,0
Food quality is worst.....amr khawa sobche baje restaurant food....environment is nice....nothing els,0
very expensive & also very poor foods service,0
baal.... er khabar,0
Price was too high..environment was ok..service quality was bad..!!!!!!!,0
"Steaks used to be tastier... Now it's rubber which doesn't even cut with a chainsaw, forget steak knife... Will never make the mistake of ordering steak ever again...",0
"Very BAD EXPERIENCE. We had gone for buffet dinner in a birthday party. Food was not good. & when a food dish was empty, they replaced it very late. And before finishing our dinner they declared that the food is finished. Very shocking situation. Per person they take 0000/= for 03 items. And they can't serve properly. I am very disappointed. But the music was only one thing which I liked.",0
"Place was too crowded....it seemed one customer is sitting on another. Most disgusting was the waiter served sauce in one cup n then once we are done n waiting for bill, he just took that cup n gave that to another customer. Will never go back to that restaurant ï¿½",0
Good environment with really really bad food......,0
"The management and the staff is very unprofessional. They apparently doee not know how to react to flow of guests. The environment is not nice, too noisy. Food is average.",0
The place is great. I meant environment. We sat near the corner and it was nice. But most frustrating was the price of the food. The food we took is much more cheaper in other restaurants. I will definitely not go there in future.,0
"Price is too high comparing the taste! Will not suggest anyone for sure, unless quality is improved.",0
"Tried ""seductive lemon"" and ""goa lemon"" juice with my frnds.. Worst experience ever.. Completely wastage of money",0
"Iftaar plater too bad....doesn't mach with the add obviously.... Quantity nt enough fr a rojadaar. Now comes test...à¦¬à¦¾à¦¸à¦¿, à¦ à¦¾à¦£à§à¦¡à¦¾, à¦¬à§‡à¦¸à¦¨à§‡ à¦­à¦¾à¦œà¦¾ chicken lollipop,à¦®à§Ÿà¦¦à¦¾ à¦†à¦° à¦›à§‹à¦²à¦¾à¦° à¦¡à¦¾à¦²à§‡à¦° à¦¹à¦¾à¦²à¦¿à¦®,à¦¦à¦¾à¦¤ à¦¦à¦¿à§Ÿà§‡ à¦•à¦¾à¦®à§œà§‡ à¦›à§€à§œà§‡ à¦–à¦¾à¦“à§Ÿà¦¾ à¦¯à¦¾à§Ÿà¦¨à¦¾ à¦¯à§‡ à¦œà¦¿à¦¨à¦¿à¦¶ (à¦ªà¦°à§‹à¦Ÿà¦¾) à¦¤à¦¾à¦° à¦†à¦¬à¦° test à¦•à¦¿!! does it worth 463tk!!! it's better to chew the notes. this place ws reliable to me....à¦†à¦° à¦¯à¦¾à¦¬à¦¨à¦¾....",0
"Poor taste definitely,disappointing nd yes definitely overpriced ... badluck !!!",0
Over priced and worst food taste I ever had from here......,0
Cappucino was bad but the service and decor was good.,0
Worst restaurant I have ever visited! Horrible service! I don't want to go there again in my life.,0
went there for the first time and probably for the last. Had refreshing coffee but the quantity and taste was way to poor according to the price. very disappointing.,0
Very poor and unprofessional slow service. Food quality is poor also (tried fishermen basket). The ambiance is OK and the music was cool.,0
"Food Taste was Just Bajeee....... >:O emon janle only Coke order kortam,,,, The stuffs are so well behaved, Interior designs & Environment are awsm,, BUt FOOD???? What about the Food tastes??? :O & Where is your FOOD Tastes??? >:(",0
Gave stars just for the interior (y) Otherwise the food is DISGUSTING and the price is wayy too much.Just not worth it.,0
"the reason I gave only a star because most of the food are too expensive and the quantity, taste is below average... though the environment is good but we go there to have soo delicious food but its missing. as The price is too high you are not suupposed to take vat from us",0
poor taste. overpriced.,0
Worst outlet in da city!!! Overpriced nd food taste is below average!!,0
is there anyway I can rate negative?,0
Their food quality is very good. One of the delicious burgers in the town. But their service is very bad. I ordered two burgers along with 0 milk shakes. They served the burgers after 00 min. That was okay. But they didn't serve my ordered milk shakes not even after being passed 00 min inspite of telling them again and again. After requesting again and again they served the milk shakes after 45 min.,0
The patty was not up to the mark. The bun was soggy and oil literally dripped from the burger. Cheese was alright. The taste of the patty was more like gorur rezala rather than a burger patty. For the price that has to be paid its totally not worth it. Disappointed.,0
I will suggest not to waste your money! Bad experience for second time. Chicken patty and bun were almost fridged. I complained instantly but nothing changed. You did the best at your beginning but getting worsen day by day!,0
"One of the worst Burger I had in years, theyy says the patty is 050gmm but in reality they give a Jali Kebab with a mixture of curry in it. Thr shittiest burger a person can ever have. Still prefer Big belly. Total waste of money!!",0
Service is too much worst..por por 3din jaye fire asci on tym e galeo bole off akn faltu joto sob,0
"Fake people, fake advertisement, fake food. They show qualitiful burger in the advertisement,but serve very tiny size burger. Very fraudulent business strategy, so beware of them.",0
beware of fake reviews. they highly advertise false burgers and the real burger is not like on the pic. dont want to go anymore. only sauce and mayo and very little chicken. not worth the price.,0
Environment good but poor food quality according to price,0
Money Waste,0
"I ordered 0 Large pizza 00"" & got 0 small pizza free ...but it wasn't yummy at all..taste wasn't satisfactory....ï¿½ï¿½",0
Took home delivery - Chicken Cheese burger with pickle. There was no pickle in it. Normally burger patties are made out of chicken breast fillets. But whatever chicken there was it looked like leftover chicken. Disgusting!,0
"tader food motamuti vallagece amar tai 0/0bar giace & onnoder o jete suggest krece bt hotat aj suni without any notice 000tk r burger r price 300tk kre rakha start krce ?? in fact price je baraice ata page eo announce krena??jate manus k dokane nie harras krte pare jokon ami bollam whts the reason ? keno atto barailen ak laf e? onara bole beef r kg naki 700tk ,lol i mean rilly amra beef kina khaina ?naki? 500tk kg ke banaice 700tk loll onek fake reviews daoai anara onadr food somporke bt aar por o onader okhane kokbar giace khete cause amar basar khub kche bt akon to pura dakati start krce ara ami to jaboi na kokono ar onnoder k food related group eo sobaik na krbo 050tk te takeout er burger apnadr chea 0000times bettr burgr serve kre bujlen buisness tricks apply kora valo bt customar der bolod mone kora thik na joto sobb",0
"kau ki kokhono pizza & burger & french fries kheyeche jetar flavour iftar er peyaju, beguni r alu'r chop er moton? ami kheyechi.. this is true..goto kalk dupure home delivery'r jonno order korlam 5ta chicken cheese burger, spiral pizza & cheesy french fries..agulo taste korar pore r khete pari ni..totally waste of my 0345 taka..& bashay guest chilo tarao khete pare ni..this is so embarrasing!! jetai taste korchilam oitar thekei beshon r holud er taste & smell ashtesilo..i don't know je unara ki always airokom food banay naki aita ramadan upolokkhe special chilo??!!!! ..how can a burger a pizza tastes like peyaju' beguni r alu'r chop!!! Serious;y?????!!!!!!!! this is my first & last tym to cafe cheeze panic..will never gona order food from here again!! SO DISAPPOINTED..",0
Just finished eating their rice bowl I mean what the hell was that? The rice tasted like as it was in an open place for the last couple of days Since the rice has already spoiled the whole food I have to nothing say about the chicken fry,0
"Yume flavor nd ht cheese,, it's very good food in this",0
one of the most disgusting rice bowl ever.but behavior was good,0
"à¦¬à¦¾à¦²à§‡à¦° à¦°à§‡à¦¸à§à¦Ÿà§à¦°à§‡à¦¨à§à¦Ÿ à¦¸à¦¾à¦°à§à¦­à¦¿à¦¸ à¦¬à¦¾à¦¸à¦¾à¦° à¦¸à¦¾à¦®à¦¨à§‡ à¦¹à§Ÿà§‡à¦“ à¦¨à¦¾à¦•à¦¿ à¦¬à¦¾à¦¸à¦¾à§Ÿ à¦à¦¸à§‡ à¦®à¦¹à¦¾à¦°à¦¾à¦œà¦¾à¦°à¦¾ à¦¡à§‡à¦²à¦¿à¦­à¦¾à¦°à¦¿ à¦¦à¦¿à¦¤à§‡ à¦ªà¦¾à¦°à¦¬à§‡ à¦¨à¦¾, à¦«à§à¦¡à¦®à¦¾à¦°à§à¦Ÿà§‡ à¦¥à§‡à¦•à§‡ à¦¨à¦¾à¦•à¦¿ à¦†à¦®à¦¾à¦°à§‡ à¦…à¦°à§à¦¡à¦¾à¦° à¦¦à¦¿à§Ÿà§‡ à¦®à§à§œà¦¿ à¦­à§‡à¦œà§‡ à¦–à¦¾à¦“à§Ÿà¦¾ à¦²à¦¾à¦—à¦¬à§‡ à¦«à§à¦¡à¦®à¦¾à¦°à§à¦Ÿ à¦¸à¦¾à¦‡à¦Ÿà§‡ à¦—à¦¿à§Ÿà§‡à¦“ à¦¦à§‡à¦–à¦²à¦¾à¦® à¦®à¦¿à¦¨à¦¿à¦®à¦¾à¦® à§©à§¦à§¦ à¦Ÿà¦¾à¦•à¦¾à¦° à¦…à¦°à§à¦¡à¦¾à¦° à¦›à¦¾à§œà¦¾ à¦¨à¦¾à¦•à¦¿ à¦¹à¦¬à§‡ à¦¨à¦¾ à¦¬à¦²à¦¿, à¦‡à¦¨à¦œà§à¦°à¦¿ à¦¥à¦¾à¦•à¦²à§‡à¦“ à¦¦à§‡à¦–à¦¿ à¦§à§‡à¦‡ à¦§à§‡à¦‡ à¦•à¦°à§‡ à¦‰à¦¨à¦¾à¦¦à§‡à¦° à¦¦à§‹à¦•à¦¾à¦¨à§‡ à¦—à¦¿à§Ÿà§‡ à¦†à¦®à¦¾à¦•à§‡ à¦¨à¦¾à¦šà¦¤à§‡ à¦²à¦¾à¦—à¦¬à§‡ à¦¢à¦™à§à¦—à§‡à¦° à¦ªà§à¦¯à¦¾à¦¨à¦¿à¦•",0
"Winziger Ort, kein Waschraum, QuantitÃ¤t war gut.",0
"According to quantity and quality, price is quite high. White sauce pasta is 000tk,bt quantity will not satisfy a single person!! So sad. Same goes for burger. They even argued when we complained about burger bun.",0
"Waited for an hour for a khichuri, and it never came to the table. there were 0 table guests including us, and the guest came later almost finished their meal yet there were no khihuri. Worst service ever.",0
Too much faltu restaurant in dhanmondi -_- I got egg shells in their food...I've evidence... #Avoid_Sanqi_Restaurant ï¿½,0
Worst food I have ever had ï¿½ï¿½ï¿½ totally tasteless.,0
They actually worth - 5 rating! Before half an hour of iftar they took order and ensured to serve before iftar but during the mugrib azan they didn't provide a single glass of water. Totally rubish and full of unprofessional stuffs. Recommended all of my friends to avoid the shitty fucking place.,0
The most stupidiest place in Dhanmondi. Wait for more than 0 hour for a plate of khichuri. Never recommend to my friends. Just disgusting.,0
totally Faltu..ðŸ‘Ž,0
worst Restaurent,0
I gave never seen such a bad service even road side hotels have better quality service than them and price reasonably high compared to food quality and service.,0
"took that 00 inch new york cheese pizza with wedges and ice tea offer at tk 0000. Pizza tasted rubbish.Wost pizza that I've ever had. And they said, wedges won't ve available so they served sauted mushrooms. Yuckiest mushrooms that I've ever tasted and the amount could be counted in 0 hand( 8-00 pieces of sauted mushroom) though in the offer picture, It showed a small bowl full of wedges. I'm never going to sbarro baily road or in any branch or sbarro again. Loss of money and disrespectful to my tastebud.",0
"Had worst experience at khilgaon branch today. Pizza crust was damn hard, hardly any cheese. Ice lemon tea had no ice, when asked for ice told that ice is finished. Wedges were 8-9 pieces only and we had to wait for this shitty foods for more than an hour. Waiter forgot what we ordered and around half hour later came to us and asked what we want again! We were much excited, as Sbarro opened new in Khilgaon. But if this the service and food quality, no need for it here.",0
"Worst sehri-outing experience I had till date. Yesterday afternoon, I called up the baily road branch and reserved seats for nine people. The staff member who talked to me had confirmed and assured me that the reservation was placed. At 0:05 AM when we actually arrived at the restaurant, we got to know that this reservation was never communicated to the sehri shift staff member. Kudos to them for their great professionalism :) But this was only the start. They served us the first plate at 3:07 AM, a mere 00 minutes before the sehri deadline. We waited for more than an hour thinking that okay they didn't communicate the reservation among themselves but surely a franchise like Sbarro will be able to serve up some platters in 30- 40 minutes. We were dead wrong. Even after taking such a long time, they didn't serve the full platter. Barely half of the offerings were plated in front of us. Sadly, all these things weren't the most pathetic part of the experience. This sham of a restaurant they are running didn't even have spoons! Yes, a restaurant without spoons. We had rush-eat rice with a fork and a knife. With 00minutes till the sehri deadline.",0
I went to Gulshan sbbaro thrice where the food was very good and high quality. But for last 4 times I went to Baily road outlet.Extremely unprofessional staff.Donâ€™t even know how to perfectly bake a strombly. Every time itâ€™s raw inside.For a chain shop like this where we are paying a lot and getting undone food this is just not done.Sbbaro was one of my favourite place but for these bad services I donâ€™t think I will ever dine in there.You should do something with your service.,0
"Pizza was disastrous. Too much oily that I had to use tissue paper to soak the oil before eating. So called ""Iced Teas"" came without ice, it wasn't even cold. When asked, they replied that they are out of ice, at least they could use cold water. Who drinks tea that is neither cold nor hot (dumb face smiley). Pizza Hut is way way way better",0
"Went to Sbarro Mohommadpur, ordered 0 staffed crush and 0 super supreme. Both taste horrible. Stuffed crush was shoggy and the super supreme's crust was literally like toast biscuit. Please don't go. Food quality is far far behind than Gulshan branch.",0
"You offered a package Buy one 00"" & get another one for free @ TK 0500, Valid till 30th June, I went & placed the order at 5:30 in the evening on 30th June, the bearer took the order n just after 0/3 min he came & said, Sorry Sir the offer was Valid till 30th afternoon, than my point is why you took the order & most disgusting why did you wrote in your offer that it is valid till 30th June, you guys should have written 30th June till afternoon... This is totally unprofessional & clumsy attitude... Next time better be careful in your words n offers... Very Disgusting",0
